"geneId"	"seqnames"	"start"	"end"	"geneStrand"	"annotation"	"group"	"gene_name"
"ENSMUSG00000026322.9"	"chr18"	62276134	62276150	1	"Distal Intergenic"	"z-dna"	"Htr4"
"ENSMUSG00000026327.8"	"chr1"	107348584	107348617	1	"Distal Intergenic"	"z-dna"	"Serpinb11"
"ENSMUSG00000026331.13"	"chr1"	97110910	97110927	2	"Intron (ENSMUST00000027569.13/ENSMUSG00000026331.13, intron 4 of 13)"	"z-dna"	"Slco6c1"
"ENSMUSG00000026335.16"	"chr1"	97812140	97812154	2	"Intron (ENSMUST00000159041.7/ENSMUSG00000026335.16, intron 3 of 3)"	"z-dna"	"Pam"
"ENSMUSG00000026339.18"	"chr1"	121426184	121426205	1	"Distal Intergenic"	"z-dna"	"Ccdc93"
"ENSMUSG00000026341.16"	"chr1"	125318140	125318152	2	"Distal Intergenic"	"z-dna"	"Actr3"
"ENSMUSG00000026347.13"	"chr1"	127678079	127678096	2	"Promoter (<=1kb)"	"z-dna"	"Tmem163"
"ENSMUSG00000026348.7"	"chr1"	127754441	127754462	1	"Promoter (2-3kb)"	"z-dna"	"Acmsd"
"ENSMUSG00000026383.14"	"chr1"	119648352	119648381	2	"Promoter (<=1kb)"	"z-dna"	"Epb41l5"
"ENSMUSG00000026398.14"	"chr1"	136937459	136937476	2	"Intron (ENSMUST00000027649.13/ENSMUSG00000026398.14, intron 6 of 8)"	"z-dna"	"Nr5a2"
"ENSMUSG00000026401.15"	"chr1"	130422938	130422953	2	"Promoter (<=1kb)"	"z-dna"	"Cd55b"
"ENSMUSG00000026407.17"	"chr1"	136105329	136105376	1	"Promoter (<=1kb)"	"z-dna"	"Cacna1s"
"ENSMUSG00000026413.12"	"chr1"	135918782	135918808	2	"Promoter (<=1kb)"	"z-dna"	"Pkp1"
"ENSMUSG00000026415.11"	"chr1"	130790486	130790543	1	"Distal Intergenic"	"z-dna"	"Fcamr"
"ENSMUSG00000026416.12"	"chr1"	130907594	130907655	2	"Intron (ENSMUST00000027673.10/ENSMUSG00000026416.12, intron 4 of 4)"	"z-dna"	"Il20"
"ENSMUSG00000026429.9"	"chr1"	134987769	134987787	1	"Exon (ENSMUST00000044828.13/ENSMUSG00000042793.13, exon 18 of 18)"	"z-dna"	"Ube2t"
"ENSMUSG00000026430.16"	"chr1"	131244466	131244482	2	"Promoter (<=1kb)"	"z-dna"	"Rassf5"
"ENSMUSG00000026435.15"	"chr1"	131962977	131962994	1	"Promoter (<=1kb)"	"z-dna"	"Slc45a3"
"ENSMUSG00000026437.11"	"chr1"	132144022	132144112	2	"Distal Intergenic"	"z-dna"	"Cdk18"
"ENSMUSG00000026442.14"	"chr1"	132741790	132741812	2	"Promoter (<=1kb)"	"z-dna"	"Nfasc"
"ENSMUSG00000026443.3"	"chr1"	132880435	132880447	1	"Promoter (<=1kb)"	"z-dna"	"Lrrn2"
"ENSMUSG00000026452.15"	"chr1"	134646593	134646610	1	"Promoter (<=1kb)"	"z-dna"	"Syt2"
"ENSMUSG00000026458.13"	"chr1"	134299179	134299195	2	"Intron (ENSMUST00000168515.7/ENSMUSG00000026458.13, intron 27 of 28)"	"z-dna"	"Ppfia4"
"ENSMUSG00000026463.17"	"chr1"	133791349	133791392	2	"Intron (ENSMUST00000143567.7/ENSMUSG00000026463.17, intron 1 of 20)"	"z-dna"	"Atp2b4"
"ENSMUSG00000026468.14"	"chr1"	155737288	155737303	2	"Intron (ENSMUST00000027740.13/ENSMUSG00000026468.14, intron 1 of 5)"	"z-dna"	"Lhx4"
"ENSMUSG00000026473.16"	"chr1"	153913207	153913227	1	"Distal Intergenic"	"z-dna"	"Glul"
"ENSMUSG00000026482.13"	"chr1"	152522384	152522396	2	"Intron (ENSMUST00000111859.7/ENSMUSG00000026482.13, intron 17 of 18)"	"z-dna"	"Rgl1"
"ENSMUSG00000026483.13"	"chr1"	151566123	151566148	1	"Distal Intergenic"	"z-dna"	"Fam129a"
"ENSMUSG00000026490.18"	"chr1"	179959368	179959380	1	"Promoter (1-2kb)"	"z-dna"	"Cdc42bpa"
"ENSMUSG00000026491.13"	"chr1"	179820237	179820254	2	"Distal Intergenic"	"z-dna"	"Ahctf1"
"ENSMUSG00000026494.12"	"chr1"	178528293	178528310	1	"Promoter (<=1kb)"	"z-dna"	"Kif26b"
"ENSMUSG00000026495.8"	"chr1"	178415480	178415535	1	"Intron (ENSMUST00000194861.1/ENSMUSG00000026495.8, intron 1 of 2)"	"z-dna"	"Efcab2"
"ENSMUSG00000026497.7"	"chr1"	180697033	180697052	2	"Promoter (<=1kb)"	"z-dna"	"Mixl1"
"ENSMUSG00000026504.17"	"chr1"	176997949	176997968	1	"Promoter (<=1kb)"	"z-dna"	"Sdccag8"
"ENSMUSG00000026514.14"	"chr1"	181352421	181352438	1	"Promoter (<=1kb)"	"z-dna"	"Cnih3"
"ENSMUSG00000026526.14"	"chr1"	175627300	175627347	2	"Promoter (1-2kb)"	"z-dna"	"Fh1"
"ENSMUSG00000026527.13"	"chr1"	175492106	175492122	2	"Promoter (<=1kb)"	"z-dna"	"Rgs7"
"ENSMUSG00000026531.4"	"chr1"	174306744	174306764	1	"Distal Intergenic"	"z-dna"	"Mptx1"
"ENSMUSG00000026556.15"	"chr1"	172003787	172003838	2	"3' UTR"	"z-dna"	"Vangl2"
"ENSMUSG00000026574.5"	"chr1"	164768780	164768800	1	"Distal Intergenic"	"z-dna"	"Dpt"
"ENSMUSG00000026576.12"	"chr1"	164457900	164457917	2	"Promoter (<=1kb)"	"z-dna"	"Atp1b1"
"ENSMUSG00000026585.13"	"chr1"	163767607	163767700	1	"Distal Intergenic"	"z-dna"	"Kifap3"
"ENSMUSG00000026586.16"	"chr1"	163312375	163312389	2	"Promoter (1-2kb)"	"z-dna"	"Prrx1"
"ENSMUSG00000026602.9"	"chr1"	156310516	156310530	1	"Promoter (<=1kb)"	"z-dna"	"Nphs2"
"ENSMUSG00000026604.17"	"chr1"	189728035	189728050	1	"Promoter (<=1kb)"	"z-dna"	"Ptpn14"
"ENSMUSG00000026608.13"	"chr1"	189010018	189010059	2	"Promoter (2-3kb)"	"z-dna"	"Kctd3"
"ENSMUSG00000026609.15"	"chr1"	188486082	188486098	1	"Intron (ENSMUST00000060479.13/ENSMUSG00000026609.15, intron 20 of 70)"	"z-dna"	"Ush2a"
"ENSMUSG00000026610.13"	"chr1"	187607580	187607600	1	"Promoter (1-2kb)"	"z-dna"	"Esrrg"
"ENSMUSG00000026614.7"	"chr1"	185454935	185454947	1	"Promoter (<=1kb)"	"z-dna"	"Slc30a10"
"ENSMUSG00000026620.11"	"chr1"	184998948	184998967	2	"Promoter (<=1kb)"	"z-dna"	"Mark1"
"ENSMUSG00000026621.13"	"chr1"	184810982	184810996	2	"Promoter (<=1kb)"	"z-dna"	"Mtarc1"
"ENSMUSG00000026639.18"	"chr1"	193330305	193330320	1	"Intron (ENSMUST00000194677.5/ENSMUSG00000026639.18, intron 15 of 26)"	"z-dna"	"Lamb3"
"ENSMUSG00000026640.12"	"chr1"	194619726	194619753	1	"Promoter (<=1kb)"	"z-dna"	"Plxna2"
"ENSMUSG00000026645.11"	"chr2"	3397574	3397590	2	"Promoter (<=1kb)"	"z-dna"	"Olah"
"ENSMUSG00000026650.15"	"chr2"	3418921	3418938	2	"Promoter (<=1kb)"	"z-dna"	"Meig1"
"ENSMUSG00000026657.17"	"chr2"	3980555	3980567	1	"Distal Intergenic"	"z-dna"	"Frmd4a"
"ENSMUSG00000026669.14"	"chr2"	5018312	5018329	2	"Distal Intergenic"	"z-dna"	"Mcm10"
"ENSMUSG00000026676.7"	"chr2"	5137807	5137823	1	"Promoter (<=1kb)"	"z-dna"	"Ccdc3"
"ENSMUSG00000026686.14"	"chr1"	167688350	167688364	1	"Promoter (<=1kb)"	"z-dna"	"Lmx1a"
"ENSMUSG00000026725.17"	"chr1"	160146152	160146169	2	"Promoter (1-2kb)"	"z-dna"	"Tnn"
"ENSMUSG00000026735.2"	"chr2"	19445588	19445603	1	"Promoter (<=1kb)"	"z-dna"	"Ptf1a"
"ENSMUSG00000026737.12"	"chr2"	18951713	18951736	2	"Intron (ENSMUST00000006912.11/ENSMUSG00000026737.12, intron 1 of 9)"	"z-dna"	"Pip4k2a"
"ENSMUSG00000026740.12"	"chr2"	18399762	18399778	2	"Distal Intergenic"	"z-dna"	"Dnajc1"
"ENSMUSG00000026748.13"	"chr2"	16293803	16293850	1	"Distal Intergenic"	"z-dna"	"Plxdc2"
"ENSMUSG00000026751.14"	"chr2"	38708050	38708068	2	"Exon (ENSMUST00000112883.7/ENSMUSG00000026751.14, exon 4 of 7)"	"z-dna"	"Nr5a1"
"ENSMUSG00000026765.12"	"chr2"	49787760	49787777	1	"Promoter (<=1kb)"	"z-dna"	"Lypd6b"
"ENSMUSG00000026768.10"	"chr2"	12301572	12301589	2	"Promoter (<=1kb)"	"z-dna"	"Itga8"
"ENSMUSG00000026778.13"	"chr2"	11172317	11172334	1	"Promoter (<=1kb)"	"z-dna"	"Prkcq"
"ENSMUSG00000026782.15"	"chr1"	60409973	60409989	1	"Promoter (<=1kb)"	"z-dna"	"Abi2"
"ENSMUSG00000026787.3"	"chr2"	22622227	22622239	1	"Promoter (<=1kb)"	"z-dna"	"Gad2"
"ENSMUSG00000026796.16"	"chr2"	32923633	32923645	1	"Promoter (1-2kb)"	"z-dna"	"Fam129b"
"ENSMUSG00000026805.14"	"chr2"	28916313	28916331	2	"Promoter (<=1kb)"	"z-dna"	"Barhl1"
"ENSMUSG00000026811.18"	"chr2"	32615132	32615146	1	"Exon (ENSMUST00000131229.7/ENSMUSG00000026811.18, exon 3 of 5)"	"z-dna"	"St6galnac6"
"ENSMUSG00000026814.16"	"chr2"	32646890	32646903	1	"Promoter (<=1kb)"	"z-dna"	"Eng"
"ENSMUSG00000026817.14"	"chr2"	32625434	32625453	1	"Promoter (<=1kb)"	"z-dna"	"Ak1"
"ENSMUSG00000026821.16"	"chr2"	28513090	28513112	1	"Promoter (<=1kb)"	"z-dna"	"Ralgds"
"ENSMUSG00000026825.17"	"chr2"	32353299	32353317	2	"Promoter (<=1kb)"	"z-dna"	"Dnm1"
"ENSMUSG00000026826.13"	"chr2"	57102563	57102583	2	"Distal Intergenic"	"z-dna"	"Nr4a2"
"ENSMUSG00000026833.18"	"chr2"	28193050	28193062	1	"Promoter (<=1kb)"	"z-dna"	"Olfm1"
"ENSMUSG00000026834.13"	"chr2"	58357220	58357234	2	"Promoter (<=1kb)"	"z-dna"	"Acvr1c"
"ENSMUSG00000026835.15"	"chr2"	28073899	28073914	2	"Distal Intergenic"	"z-dna"	"Fcnb"
"ENSMUSG00000026836.15"	"chr2"	58566924	58566936	2	"Promoter (<=1kb)"	"z-dna"	"Acvr1"
"ENSMUSG00000026837.16"	"chr2"	27886633	27886649	1	"Promoter (<=1kb)"	"z-dna"	"Col5a1"
"ENSMUSG00000026839.17"	"chr2"	58567505	58567519	1	"Promoter (<=1kb)"	"z-dna"	"Upp2"
"ENSMUSG00000026840.14"	"chr2"	31887458	31887470	1	"Promoter (<=1kb)"	"z-dna"	"Lamc3"
"ENSMUSG00000026841.7"	"chr2"	31838192	31838236	2	"Intron (ENSMUST00000028188.7/ENSMUSG00000026841.7, intron 2 of 6)"	"z-dna"	"Fibcd1"
"ENSMUSG00000026858.18"	"chr2"	30381880	30381894	1	"Promoter (<=1kb)"	"z-dna"	"Miga2"
"ENSMUSG00000026866.16"	"chr2"	43698303	43698315	1	"Distal Intergenic"	"z-dna"	"Kynu"
"ENSMUSG00000026883.17"	"chr2"	35581835	35581850	1	"Promoter (<=1kb)"	"z-dna"	"Dab2ip"
"ENSMUSG00000026885.13"	"chr2"	36011708	36011735	2	"Distal Intergenic"	"z-dna"	"Ttll11"
"ENSMUSG00000026888.14"	"chr2"	65022501	65022515	2	"Promoter (<=1kb)"	"z-dna"	"Grb14"
"ENSMUSG00000026890.19"	"chr2"	36090986	36091000	2	"Exon (ENSMUST00000112961.9/ENSMUSG00000026890.19, exon 7 of 9)"	"z-dna"	"Lhx6"
"ENSMUSG00000026893.4"	"chr2"	62703859	62703904	1	"Intron (ENSMUST00000075052.9/ENSMUSG00000059742.10, intron 15 of 15)"	"z-dna"	"Gca"
"ENSMUSG00000026895.7"	"chr2"	36019561	36019577	2	"Distal Intergenic"	"z-dna"	"Ndufa8"
"ENSMUSG00000026904.17"	"chr2"	62022547	62022559	1	"Distal Intergenic"	"z-dna"	"Slc4a10"
"ENSMUSG00000026918.16"	"chr2"	27495760	27495776	2	"Intron (ENSMUST00000154316.7/ENSMUSG00000026918.16, intron 1 of 11)"	"z-dna"	"Brd3"
"ENSMUSG00000026932.14"	"chr2"	26122270	26122283	2	"Promoter (<=1kb)"	"z-dna"	"Nacc2"
"ENSMUSG00000026934.15"	"chr2"	26202390	26202410	2	"Promoter (<=1kb)"	"z-dna"	"Lhx3"
"ENSMUSG00000026944.18"	"chr2"	25432107	25432127	1	"Intron (ENSMUST00000102919.3/ENSMUSG00000026944.18, intron 2 of 47)"	"z-dna"	"Abca2"
"ENSMUSG00000026950.18"	"chr2"	52338838	52338850	2	"Promoter (<=1kb)"	"z-dna"	"Neb"
"ENSMUSG00000026959.13"	"chr2"	25311317	25311336	2	"Exon (ENSMUST00000155627.1/ENSMUSG00000026959.13, exon 3 of 3)"	"z-dna"	"Grin1"
"ENSMUSG00000026961.6"	"chr2"	25289982	25289996	1	"Promoter (<=1kb)"	"z-dna"	"Lrrc26"
"ENSMUSG00000026970.16"	"chr2"	60896814	60896829	2	"Intron (ENSMUST00000028347.12/ENSMUSG00000026970.16, intron 1 of 13)"	"z-dna"	"Rbms1"
"ENSMUSG00000026976.15"	"chr2"	24474295	24474311	2	"Promoter (<=1kb)"	"z-dna"	"Pax8"
"ENSMUSG00000026981.15"	"chr2"	24330959	24330974	1	"Distal Intergenic"	"z-dna"	"Il1rn"
"ENSMUSG00000026991.20"	"chr2"	59161384	59161397	1	"Promoter (<=1kb)"	"z-dna"	"Pkp4"
"ENSMUSG00000026994.9"	"chr2"	66124793	66124809	2	"Promoter (<=1kb)"	"z-dna"	"Galnt3"
"ENSMUSG00000027002.13"	"chr2"	80580631	80580647	2	"Promoter (<=1kb)"	"z-dna"	"Nckap1"
"ENSMUSG00000027004.3"	"chr2"	80446493	80446511	2	"Promoter (1-2kb)"	"z-dna"	"Frzb"
"ENSMUSG00000027007.16"	"chr2"	79550481	79550536	1	"Distal Intergenic"	"z-dna"	"Itprid2"
"ENSMUSG00000027012.15"	"chr2"	71173434	71173466	1	"Distal Intergenic"	"z-dna"	"Dync1i2"
"ENSMUSG00000027016.17"	"chr2"	77719230	77719288	2	"Promoter (<=1kb)"	"z-dna"	"Zfp385b"
"ENSMUSG00000027022.14"	"chr2"	67140040	67140056	1	"Distal Intergenic"	"z-dna"	"Xirp2"
"ENSMUSG00000027030.15"	"chr2"	68405282	68405317	2	"Intron (ENSMUST00000102715.3/ENSMUSG00000027030.15, intron 2 of 17)"	"z-dna"	"Stk39"
"ENSMUSG00000027035.10"	"chr2"	68861832	68861863	1	"Promoter (<=1kb)"	"z-dna"	"Cers6"
"ENSMUSG00000027070.14"	"chr2"	69491142	69491157	2	"Intron (ENSMUST00000080953.11/ENSMUSG00000027070.14, intron 35 of 78)"	"z-dna"	"Lrp2"
"ENSMUSG00000027075.16"	"chr2"	84837686	84837701	1	"Promoter (1-2kb)"	"z-dna"	"Slc43a1"
"ENSMUSG00000027102.4"	"chr2"	74704948	74704965	1	"Promoter (<=1kb)"	"z-dna"	"Hoxd8"
"ENSMUSG00000027109.16"	"chr2"	72903450	72903467	2	"Distal Intergenic"	"z-dna"	"Sp3"
"ENSMUSG00000027111.16"	"chr2"	71787378	71787390	1	"Promoter (<=1kb)"	"z-dna"	"Itga6"
"ENSMUSG00000027163.13"	"chr2"	101962290	101962320	1	"Intron (ENSMUST00000111222.1/ENSMUSG00000048058.17, intron 4 of 5)"	"z-dna"	"Commd9"
"ENSMUSG00000027168.21"	"chr2"	105681482	105681495	1	"Promoter (<=1kb)"	"z-dna"	"Pax6"
"ENSMUSG00000027171.10"	"chr2"	104849720	104849736	2	"Promoter (<=1kb)"	"z-dna"	"Prrg4"
"ENSMUSG00000027173.7"	"chr2"	104742452	104742466	2	"Promoter (<=1kb)"	"z-dna"	"Depdc7"
"ENSMUSG00000027175.10"	"chr2"	104712055	104712075	2	"Promoter (<=1kb)"	"z-dna"	"Tcp11l1"
"ENSMUSG00000027188.8"	"chr2"	102586980	102587017	1	"Intron (ENSMUST00000028612.7/ENSMUSG00000027188.8, intron 3 of 10)"	"z-dna"	"Pamr1"
"ENSMUSG00000027200.17"	"chr2"	123782871	123782906	1	"Distal Intergenic"	"z-dna"	"Sema6d"
"ENSMUSG00000027204.13"	"chr2"	125505881	125505905	2	"Promoter (<=1kb)"	"z-dna"	"Fbn1"
"ENSMUSG00000027208.14"	"chr2"	126028858	126028870	1	"Intron (ENSMUST00000110446.8/ENSMUSG00000027209.17, intron 11 of 16)"	"z-dna"	"Fgf7"
"ENSMUSG00000027209.17"	"chr2"	126137693	126137705	2	"Intron (ENSMUST00000110446.8/ENSMUSG00000027209.17, intron 3 of 16)"	"z-dna"	"Fam227b"
"ENSMUSG00000027210.20"	"chr2"	115852739	115852779	2	"Distal Intergenic"	"z-dna"	"Meis2"
"ENSMUSG00000027217.13"	"chr2"	93333644	93333665	2	"Promoter (<=1kb)"	"z-dna"	"Tspan18"
"ENSMUSG00000027220.2"	"chr2"	92914894	92914921	1	"Promoter (<=1kb)"	"z-dna"	"Syt13"
"ENSMUSG00000027221.5"	"chr2"	92599606	92599624	1	"Promoter (<=1kb)"	"z-dna"	"Chst1"
"ENSMUSG00000027230.9"	"chr2"	92023641	92023655	2	"Promoter (<=1kb)"	"z-dna"	"Creb3l1"
"ENSMUSG00000027233.4"	"chr2"	122184679	122184728	2	"Promoter (1-2kb)"	"z-dna"	"Patl2"
"ENSMUSG00000027238.17"	"chr2"	121806520	121806541	2	"Promoter (<=1kb)"	"z-dna"	"Frmd5"
"ENSMUSG00000027253.15"	"chr2"	91457741	91457753	1	"Promoter (<=1kb)"	"z-dna"	"Lrp4"
"ENSMUSG00000027257.13"	"chr2"	91255728	91255750	1	"Promoter (<=1kb)"	"z-dna"	"Pacsin3"
"ENSMUSG00000027261.2"	"chr2"	134444723	134444739	2	"Distal Intergenic"	"z-dna"	"Hao1"
"ENSMUSG00000027270.14"	"chr2"	136059337	136059349	1	"Promoter (<=1kb)"	"z-dna"	"Lamp5"
"ENSMUSG00000027273.13"	"chr2"	136714312	136714330	1	"Promoter (<=1kb)"	"z-dna"	"Snap25"
"ENSMUSG00000027276.7"	"chr2"	137114590	137114606	2	"Promoter (2-3kb)"	"z-dna"	"Jag1"
"ENSMUSG00000027296.7"	"chr2"	119744411	119744427	1	"Promoter (2-3kb)"	"z-dna"	"Itpka"
"ENSMUSG00000027297.14"	"chr2"	119758389	119758407	2	"Promoter (<=1kb)"	"z-dna"	"Ltk"
"ENSMUSG00000027314.6"	"chr2"	119329810	119329897	1	"Promoter (1-2kb)"	"z-dna"	"Dll4"
"ENSMUSG00000027315.13"	"chr2"	119237170	119237184	1	"Promoter (<=1kb)"	"z-dna"	"Spint1"
"ENSMUSG00000027316.15"	"chr2"	131041338	131041365	2	"Promoter (<=1kb)"	"z-dna"	"Gfra4"
"ENSMUSG00000027318.17"	"chr2"	131054093	131054108	2	"Promoter (<=1kb)"	"z-dna"	"Adam33"
"ENSMUSG00000027327.16"	"chr2"	131146924	131146936	2	"Promoter (2-3kb)"	"z-dna"	"1700037H04Rik"
"ENSMUSG00000027335.9"	"chr2"	131562263	131562275	2	"Promoter (<=1kb)"	"z-dna"	"Adra1d"
"ENSMUSG00000027340.15"	"chr2"	132160924	132160947	2	"Intron (ENSMUST00000131603.1/ENSMUSG00000086756.1, intron 2 of 2)"	"z-dna"	"Slc23a2"
"ENSMUSG00000027350.8"	"chr2"	132781388	132781400	1	"Promoter (<=1kb)"	"z-dna"	"Chgb"
"ENSMUSG00000027351.14"	"chr2"	117121608	117121625	1	"Promoter (<=1kb)"	"z-dna"	"Spred1"
"ENSMUSG00000027358.6"	"chr2"	133552031	133552049	1	"Promoter (<=1kb)"	"z-dna"	"Bmp2"
"ENSMUSG00000027359.16"	"chr2"	126552975	126552993	1	"Promoter (<=1kb)"	"z-dna"	"Slc27a2"
"ENSMUSG00000027375.14"	"chr2"	127656231	127656245	2	"Promoter (<=1kb)"	"z-dna"	"Mal"
"ENSMUSG00000027376.15"	"chr2"	127540864	127540878	2	"Promoter (<=1kb)"	"z-dna"	"Prom2"
"ENSMUSG00000027377.2"	"chr2"	127729904	127729918	2	"Promoter (<=1kb)"	"z-dna"	"Mall"
"ENSMUSG00000027384.6"	"chr2"	140228546	140228562	1	"Distal Intergenic"	"z-dna"	"Ndufaf5"
"ENSMUSG00000027386.9"	"chr2"	128864088	128864102	1	"Promoter (<=1kb)"	"z-dna"	"Fbln7"
"ENSMUSG00000027400.11"	"chr2"	129675995	129676007	2	"Distal Intergenic"	"z-dna"	"Pdyn"
"ENSMUSG00000027403.12"	"chr2"	130144674	130144724	1	"Intron (ENSMUST00000140947.7/ENSMUSG00000027403.12, intron 9 of 12)"	"z-dna"	"Tgm6"
"ENSMUSG00000027408.7"	"chr2"	130397850	130397867	2	"Promoter (<=1kb)"	"z-dna"	"Cpxm1"
"ENSMUSG00000027416.2"	"chr2"	143086574	143086590	1	"Distal Intergenic"	"z-dna"	"Otor"
"ENSMUSG00000027419.9"	"chr2"	143546088	143546103	1	"Promoter (<=1kb)"	"z-dna"	"Pcsk2"
"ENSMUSG00000027420.13"	"chr2"	143862590	143862609	2	"Promoter (<=1kb)"	"z-dna"	"Bfsp1"
"ENSMUSG00000027430.12"	"chr2"	144669484	144669499	1	"Intron (ENSMUST00000028917.6/ENSMUSG00000027430.12, intron 4 of 5)"	"z-dna"	"Dtd1"
"ENSMUSG00000027433.5"	"chr2"	146995894	146995906	1	"Distal Intergenic"	"z-dna"	"Xrn2"
"ENSMUSG00000027434.11"	"chr2"	147186281	147186295	2	"Promoter (<=1kb)"	"z-dna"	"Nkx2-2"
"ENSMUSG00000027439.9"	"chr2"	148684876	148684898	1	"Promoter (<=1kb)"	"z-dna"	"Gzf1"
"ENSMUSG00000027446.2"	"chr2"	148864693	148864718	2	"Promoter (<=1kb)"	"z-dna"	"Cstdc2"
"ENSMUSG00000027456.8"	"chr2"	151600502	151600516	1	"Intron (ENSMUST00000094456.9/ENSMUSG00000027457.15, intron 3 of 5)"	"z-dna"	"Sdcbp2"
"ENSMUSG00000027460.7"	"chr2"	151910990	151911025	1	"Promoter (<=1kb)"	"z-dna"	"Angpt4"
"ENSMUSG00000027463.14"	"chr2"	152029467	152029481	1	"Distal Intergenic"	"z-dna"	"Slc52a3"
"ENSMUSG00000027470.9"	"chr2"	152911525	152911539	1	"Promoter (<=1kb)"	"z-dna"	"Mylk2"
"ENSMUSG00000027474.13"	"chr2"	153071772	153071789	1	"Exon (ENSMUST00000127898.8/ENSMUSG00000027474.13, exon 5 of 10)"	"z-dna"	"Ccm2l"
"ENSMUSG00000027480.12"	"chr2"	153857649	153857669	2	"Intron (ENSMUST00000028982.4/ENSMUSG00000027480.12, intron 11 of 11)"	"z-dna"	"Sun5"
"ENSMUSG00000027488.12"	"chr2"	154407946	154407964	2	"Promoter (<=1kb)"	"z-dna"	"Snta1"
"ENSMUSG00000027500.10"	"chr3"	8497470	8497509	1	"Distal Intergenic"	"z-dna"	"Stmn2"
"ENSMUSG00000027505.2"	"chr2"	172484515	172484554	1	"Distal Intergenic"	"z-dna"	"Fam209"
"ENSMUSG00000027508.15"	"chr3"	9838567	9838583	2	"Distal Intergenic"	"z-dna"	"Pag1"
"ENSMUSG00000027518.3"	"chr2"	173497327	173497363	1	"Distal Intergenic"	"z-dna"	"1700021F07Rik"
"ENSMUSG00000027523.20"	"chr2"	174284817	174284832	1	"Promoter (<=1kb)"	"z-dna"	"Gnas"
"ENSMUSG00000027525.18"	"chr2"	178142983	178143001	1	"Promoter (1-2kb)"	"z-dna"	"Phactr3"
"ENSMUSG00000027534.16"	"chr3"	10452901	10452913	2	"Distal Intergenic"	"z-dna"	"Snx16"
"ENSMUSG00000027544.16"	"chr2"	168507481	168507506	2	"Intron (ENSMUST00000074618.9/ENSMUSG00000027544.16, intron 6 of 9)"	"z-dna"	"Nfatc2"
"ENSMUSG00000027546.15"	"chr2"	168686593	168686611	2	"Intron (ENSMUST00000109175.8/ENSMUSG00000027546.15, intron 7 of 27)"	"z-dna"	"Atp9a"
"ENSMUSG00000027547.17"	"chr2"	168756192	168756208	2	"Promoter (<=1kb)"	"z-dna"	"Sall4"
"ENSMUSG00000027551.15"	"chr2"	168899782	168899807	2	"Exon (ENSMUST00000109162.8/ENSMUSG00000027551.15, exon 8 of 9)"	"z-dna"	"Zfp64"
"ENSMUSG00000027560.4"	"chr2"	170732081	170732093	1	"Promoter (<=1kb)"	"z-dna"	"Dok5"
"ENSMUSG00000027568.9"	"chr2"	180499878	180499892	1	"Promoter (<=1kb)"	"z-dna"	"Ntsr1"
"ENSMUSG00000027577.14"	"chr2"	181038882	181038896	2	"Promoter (<=1kb)"	"z-dna"	"Chrna4"
"ENSMUSG00000027583.13"	"chr2"	181458725	181458748	2	"Promoter (<=1kb)"	"z-dna"	"Zbtb46"
"ENSMUSG00000027598.16"	"chr2"	155126903	155126919	1	"Distal Intergenic"	"z-dna"	"Itch"
"ENSMUSG00000027606.12"	"chr3"	19435264	19435278	1	"Distal Intergenic"	"z-dna"	"Dnajc5b"
"ENSMUSG00000027612.7"	"chr2"	155775296	155775325	1	"Promoter (<=1kb)"	"z-dna"	"Mmp24"
"ENSMUSG00000027624.20"	"chr2"	156420831	156420847	1	"Promoter (<=1kb)"	"z-dna"	"Epb41l1"
"ENSMUSG00000027636.11"	"chr2"	156880878	156880971	2	"Intron (ENSMUST00000029164.8/ENSMUSG00000027636.11, intron 2 of 7)"	"z-dna"	"Sla2"
"ENSMUSG00000027646.15"	"chr2"	157424358	157424370	1	"Promoter (<=1kb)"	"z-dna"	"Src"
"ENSMUSG00000027656.7"	"chr2"	163800578	163800598	1	"Distal Intergenic"	"z-dna"	"Ccn5"
"ENSMUSG00000027661.4"	"chr2"	165503708	165503724	1	"Promoter (<=1kb)"	"z-dna"	"Slc2a10"
"ENSMUSG00000027669.14"	"chr3"	32640576	32640588	2	"Distal Intergenic"	"z-dna"	"Gnb4"
"ENSMUSG00000027670.4"	"chr2"	165397657	165397671	2	"Promoter (2-3kb)"	"z-dna"	"Ocstamp"
"ENSMUSG00000027671.14"	"chr3"	32677222	32677234	1	"Distal Intergenic"	"z-dna"	"Actl6a"
"ENSMUSG00000027674.16"	"chr3"	33143048	33143088	2	"Promoter (<=1kb)"	"z-dna"	"Pex5l"
"ENSMUSG00000027684.16"	"chr3"	30508585	30508601	2	"Promoter (<=1kb)"	"z-dna"	"Mecom"
"ENSMUSG00000027692.16"	"chr3"	28262561	28262577	1	"Promoter (<=1kb)"	"z-dna"	"Tnik"
"ENSMUSG00000027695.16"	"chr3"	27938473	27938501	1	"Promoter (<=1kb)"	"z-dna"	"Pld1"
"ENSMUSG00000027716.13"	"chr3"	36617890	36617950	2	"Distal Intergenic"	"z-dna"	"Trpc3"
"ENSMUSG00000027719.15"	"chr3"	37063538	37063565	1	"Promoter (<=1kb)"	"z-dna"	"Adad1"
"ENSMUSG00000027748.11"	"chr3"	54156203	54156215	1	"Promoter (<=1kb)"	"z-dna"	"Trpc4"
"ENSMUSG00000027750.16"	"chr3"	54346436	54346450	1	"Distal Intergenic"	"z-dna"	"Postn"
